	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c11	_c12	_c13	_c14	_c16
166	1550557	1550557	prednisolone	Drug	RxNorm	Ingredient	S	8638	1970-01-01	2099-12-31		8638	ENG	5481919	ATC	IN	S02BA03	prednisolone	N
167	1550557	1550557	prednisolone	Drug	RxNorm	Ingredient	S	8638	1970-01-01	2099-12-31		8638	ENG	5481920	ATC	IN	S03BA02	prednisolone	N
168	951279	951279	prilocaine	Drug	RxNorm	Ingredient	S	8686	1970-01-01	2099-12-31		8686	ENG	5481941	ATC	IN	N01BB04	prilocaine	N
169	953391	953391	propantheline	Drug	RxNorm	Ingredient	S	8761	1970-01-01	2099-12-31		8761	ENG	5481981	ATC	IN	A03AB05	propantheline	N
170	1153664	1153664	propoxyphene	Drug	RxNorm	Ingredient	S	8785	1970-01-01	2099-12-31		8785	ENG	5479678	ATC	IN	N02AC04	dextropropoxyphene	N
171	1554072	1554072	propylthiouracil	Drug	RxNorm	Ingredient	S	8794	1970-01-01	2099-12-31		8794	ENG	5481996	ATC	IN	H03BA02	propylthiouracil	N
172	1154332	1154332	pseudoephedrine	Drug	RxNorm	Ingredient	S	8896	1970-01-01	2099-12-31		8896	ENG	5482019	ATC	IN	R01BA02	pseudoephedrine	N
173	759740	759740	pyridostigmine	Drug	RxNorm	Ingredient	S	9000	1970-01-01	2099-12-31		9000	ENG	5482025	ATC	IN	N07AA02	pyridostigmine	N
174	1762711	1762711	ribavirin	Drug	RxNorm	Ingredient	S	9344	1970-01-01	2099-12-31		9344	ENG	9716355	ATC	IN	J05AP01	ribavirin	N
175	1164108	1164108	salicylamide	Drug	RxNorm	Ingredient	S	9518	1970-01-01	2099-12-31		9518	ENG	5482185	ATC	IN	N02BA05	salicylamide	N
176	19070012	19070012	sodium tetradecyl sulfate	Drug	RxNorm	Ingredient	S	9913	1970-01-01	2099-12-31		9913	ENG	5482309	ATC	IN	C05BB04	sodium tetradecyl sulfate	N
177	970011	970011	sorbitol	Drug	RxNorm	Ingredient	S	9945	1970-01-01	2099-12-31		9945	ENG	5482316	ATC	IN	A06AD18	sorbitol	N
178	970011	970011	sorbitol	Drug	RxNorm	Ingredient	S	9945	1970-01-01	2099-12-31		9945	ENG	5482317	ATC	IN	A06AG07	sorbitol	N
179	970011	970011	sorbitol	Drug	RxNorm	Ingredient	S	9945	1970-01-01	2099-12-31		9945	ENG	5482318	ATC	IN	B05CX02	sorbitol	N
180	970011	970011	sorbitol	Drug	RxNorm	Ingredient	S	9945	1970-01-01	2099-12-31		9945	ENG	5482319	ATC	IN	V04CC01	sorbitol	N
181	970250	970250	spironolactone	Drug	RxNorm	Ingredient	S	9997	1970-01-01	2099-12-31		9997	ENG	5482331	ATC	IN	C03DA01	spironolactone	N
182	1636780	1636780	testosterone	Drug	RxNorm	Ingredient	S	10379	1970-01-01	2099-12-31		10379	ENG	5482541	ATC	IN	G03BA03	testosterone	N
183	836877	836877	tetrabenazine	Drug	RxNorm	Ingredient	S	10390	1970-01-01	2099-12-31		10390	ENG	5482548	ATC	IN	N07XX06	tetrabenazine	N
184	1102917	1102917	tolmetin	Drug	RxNorm	Ingredient	S	10636	1970-01-01	2099-12-31		10636	ENG	5482682	ATC	IN	M01AB03	tolmetin	N
185	1102917	1102917	tolmetin	Drug	RxNorm	Ingredient	S	10636	1970-01-01	2099-12-31		10636	ENG	5482683	ATC	IN	M02AA21	tolmetin	N
186	1705674	1705674	trimethoprim	Drug	RxNorm	Ingredient	S	10829	1970-01-01	2099-12-31		10829	ENG	5482760	ATC	IN	J01EA01	trimethoprim	N
187	1105889	1105889	triprolidine	Drug	RxNorm	Ingredient	S	10849	1970-01-01	2099-12-31		10849	ENG	5482768	ATC	IN	R06AX07	triprolidine	N
188	19006186	19006186	tryptophan	Drug	RxNorm	Ingredient	S	10898	1970-01-01	2099-12-31		10898	ENG	5482795	ATC	IN	N06AX02	tryptophan	N
189	19006842	19006842	tyrothricin	Drug	RxNorm	Ingredient	S	10968	1970-01-01	2099-12-31		10968	ENG	5482812	ATC	IN	D06AX08	tyrothricin	N
190	19006842	19006842	tyrothricin	Drug	RxNorm	Ingredient	S	10968	1970-01-01	2099-12-31		10968	ENG	5482813	ATC	IN	R02AB02	tyrothricin	N
191	19006842	19006842	tyrothricin	Drug	RxNorm	Ingredient	S	10968	1970-01-01	2099-12-31		10968	ENG	5482814	ATC	IN	S01AA05	tyrothricin	N
192	1707687	1707687	vancomycin	Drug	RxNorm	Ingredient	S	11124	1970-01-01	2099-12-31		11124	ENG	11818935	ATC	IN	S01AA28	vancomycin	N
193	1707687	1707687	vancomycin	Drug	RxNorm	Ingredient	S	11124	1970-01-01	2099-12-31		11124	ENG	5482841	ATC	IN	A07AA09	vancomycin	N
194	1707687	1707687	vancomycin	Drug	RxNorm	Ingredient	S	11124	1970-01-01	2099-12-31		11124	ENG	5482842	ATC	IN	J01XA01	vancomycin	N
195	19014202	19014202	alfacalcidol	Drug	RxNorm	Ingredient	S	12062	1970-01-01	2099-12-31		12062	ENG	5478551	ATC	IN	A11CC03	alfacalcidol	N
196	1314924	1314924	gemcitabine	Drug	RxNorm	Ingredient	S	12574	1970-01-01	2099-12-31		12574	ENG	5480342	ATC	IN	L01BC05	gemcitabine	N
197	1529331	1529331	acarbose	Drug	RxNorm	Ingredient	S	16681	1970-01-01	2099-12-31		16681	ENG	5478461	ATC	IN	A10BF01	acarbose	N
198	19018403	19018403	racecadotril	Drug	RxNorm	Ingredient	S	16738	1970-01-01	2099-12-31		16738	ENG	5482061	ATC	IN	A07XA04	racecadotril	N
199	930021	930021	alfuzosin	Drug	RxNorm	Ingredient	S	17300	1970-01-01	2099-12-31		17300	ENG	5478554	ATC	IN	G04CA01	alfuzosin	N
200	19032619	19032619	amorolfine	Drug	RxNorm	Ingredient	S	17804	1970-01-01	2099-12-31		17804	ENG	5478653	ATC	IN	D01AE16	amorolfine	N
201	934075	934075	azelastine	Drug	RxNorm	Ingredient	S	18603	1970-01-01	2099-12-31		18603	ENG	5478768	ATC	IN	R01AC03	azelastine	N
202	934075	934075	azelastine	Drug	RxNorm	Ingredient	S	18603	1970-01-01	2099-12-31		18603	ENG	5478769	ATC	IN	R06AX19	azelastine	N
203	934075	934075	azelastine	Drug	RxNorm	Ingredient	S	18603	1970-01-01	2099-12-31		18603	ENG	5478770	ATC	IN	S01GX07	azelastine	N
204	1740226	1740226	cadexomer iodine	Drug	RxNorm	Ingredient	S	20012	1970-01-01	2099-12-31		20012	ENG	5479027	ATC	IN	D03AX01	cadexomer iodine	N
205	1749083	1749083	ceftibuten	Drug	RxNorm	Ingredient	S	20492	1970-01-01	2099-12-31		20492	ENG	5479185	ATC	IN	J01DD14	ceftibuten	N
206	19050375	19050375	ciprofibrate	Drug	RxNorm	Ingredient	S	21149	1970-01-01	2099-12-31		21149	ENG	5479338	ATC	IN	C10AB08	ciprofibrate	N
207	950435	950435	citric acid	Drug	RxNorm	Ingredient	S	21183	1970-01-01	2099-12-31		21183	ENG	5479349	ATC	IN	A09AB04	citric acid	N
208	19089408	19089408	dibrompropamidine	Drug	RxNorm	Ingredient	S	22865	1970-01-01	2099-12-31		22865	ENG	5479694	ATC	IN	D08AC01	dibrompropamidine	N
209	19089408	19089408	dibrompropamidine	Drug	RxNorm	Ingredient	S	22865	1970-01-01	2099-12-31		22865	ENG	5479695	ATC	IN	S01AX14	dibrompropamidine	N
210	19054875	19054875	dichlorobenzyl alcohol	Drug	RxNorm	Ingredient	S	22906	1970-01-01	2099-12-31		22906	ENG	5479700	ATC	IN	R02AA03	dichlorobenzyl alcohol	N
211	990009	990009	dipivefrin	Drug	RxNorm	Ingredient	S	23410	1970-01-01	2099-12-31		23410	ENG	5479808	ATC	IN	S01EA02	dipivefrine	N
212	19058933	19058933	erdosteine	Drug	RxNorm	Ingredient	S	24305	1970-01-01	2099-12-31		24305	ENG	5479964	ATC	IN	R05CB15	erdosteine	N
213	19095285	19095285	ethanolamine oleate	Drug	RxNorm	Ingredient	S	24460	1970-01-01	2099-12-31		24460	ENG	5481262	ATC	IN	C05BB01	monoethanolamine oleate	N
214	19095703	19095703	fenbufen	Drug	RxNorm	Ingredient	S	24830	1970-01-01	2099-12-31		24830	ENG	5480090	ATC	IN	M01AE05	fenbufen	N
215	1000772	1000772	granisetron	Drug	RxNorm	Ingredient	S	26237	1970-01-01	2099-12-31		26237	ENG	5480403	ATC	IN	A04AA02	granisetron	N
216	501343	501343	hepatitis B immune globulin	Drug	RxNorm	Ingredient	S	26744	1970-01-01	2099-12-31		26744	ENG	5480451	ATC	IN	J06BB04	hepatitis B immunoglobulin	N
217	1103518	1103518	isometheptene	Drug	RxNorm	Ingredient	S	27946	1970-01-01	2099-12-31		27946	ENG	5480716	ATC	IN	A03AX10	isometheptene	N
218	19071236	19071236	lactitol	Drug	RxNorm	Ingredient	S	28395	1970-01-01	2099-12-31		28395	ENG	5480778	ATC	IN	A06AD12	lactitol	N
219	1107830	1107830	loratadine	Drug	RxNorm	Ingredient	S	28889	1970-01-01	2099-12-31		28889	ENG	5480884	ATC	IN	R06AX13	loratadine	N
220	1308216	1308216	lisinopril	Drug	RxNorm	Ingredient	S	29046	1970-01-01	2099-12-31		29046	ENG	5480861	ATC	IN	C09AA03	lisinopril	N
221	908360	908360	magaldrate	Drug	RxNorm	Ingredient	S	29151	1970-01-01	2099-12-31		29151	ENG	5480915	ATC	IN	A02AD02	magaldrate	N
222	19008994	19008994	mebeverine	Drug	RxNorm	Ingredient	S	29410	1970-01-01	2099-12-31		29410	ENG	5480971	ATC	IN	A03AA04	mebeverine	N
223	19009145	19009145	mequitazine	Drug	RxNorm	Ingredient	S	29528	1970-01-01	2099-12-31		29528	ENG	5481062	ATC	IN	R06AD07	mequitazine	N
224	1310756	1310756	moexipril	Drug	RxNorm	Ingredient	S	30131	1970-01-01	2099-12-31		30131	ENG	5481250	ATC	IN	C09AA13	moexipril	N
225	1318011	1318011	oxaliplatin	Drug	RxNorm	Ingredient	S	32592	1970-01-01	2099-12-31		32592	ENG	5481536	ATC	IN	L01XA03	oxaliplatin	N
226	19026134	19026134	poldine	Drug	RxNorm	Ingredient	S	33926	1970-01-01	2099-12-31		33926	ENG	5481835	ATC	IN	A03AB11	poldine	N
227	19034726	19034726	sirolimus	Drug	RxNorm	Ingredient	S	35302	1970-01-01	2099-12-31		35302	ENG	12799257	ATC	IN	L01EG04	sirolimus	N
228	19034726	19034726	sirolimus	Drug	RxNorm	Ingredient	S	35302	1970-01-01	2099-12-31		35302	ENG	12869139	ATC	IN	L04AH01	sirolimus	N
229	19034726	19034726	sirolimus	Drug	RxNorm	Ingredient	S	35302	1970-01-01	2099-12-31		35302	ENG	7717240	ATC	IN	S01XA23	sirolimus	N
230	935390	935390	resorcinol	Drug	RxNorm	Ingredient	S	35382	1970-01-01	2099-12-31		35382	ENG	5482098	ATC	IN	D10AX02	resorcinol	N
231	935390	935390	resorcinol	Drug	RxNorm	Ingredient	S	35382	1970-01-01	2099-12-31		35382	ENG	5482099	ATC	IN	S01AX06	resorcinol	N
232	735951	735951	riluzole	Drug	RxNorm	Ingredient	S	35623	1970-01-01	2099-12-31		35623	ENG	5482128	ATC	IN	N07XX02	riluzole	N
233	938061	938061	selenium sulfide	Drug	RxNorm	Ingredient	S	36345	1970-01-01	2099-12-31		36345	ENG	5482213	ATC	IN	D01AE13	selenium sulfide	N
234	938268	938268	sennosides, USP	Drug	RxNorm	Ingredient	S	36387	1970-01-01	2099-12-31		36387	ENG	5482216	ATC	IN	A06AB06	senna glycosides	N
235	939506	939506	sodium bicarbonate	Drug	RxNorm	Ingredient	S	36676	1970-01-01	2099-12-31		36676	ENG	5482260	ATC	IN	B05CB04	sodium bicarbonate	N
236	939506	939506	sodium bicarbonate	Drug	RxNorm	Ingredient	S	36676	1970-01-01	2099-12-31		36676	ENG	5482261	ATC	IN	B05XA02	sodium bicarbonate	N
237	19039877	19039877	sodium perborate	Drug	RxNorm	Ingredient	S	36702	1970-01-01	2099-12-31		36702	ENG	5482293	ATC	IN	A01AB19	sodium perborate	N
238	19100440	19100440	terodiline	Drug	RxNorm	Ingredient	S	37815	1970-01-01	2099-12-31		37815	ENG	5482538	ATC	IN	G04BD05	terodiline	N
239	19041933	19041933	tibolone	Drug	RxNorm	Ingredient	S	38260	1970-01-01	2099-12-31		38260	ENG	5482620	ATC	IN	G03CX01	tibolone	N
240	19042445	19042445	tramazoline	Drug	RxNorm	Ingredient	S	38453	1970-01-01	2099-12-31		38453	ENG	5482701	ATC	IN	R01AA09	tramazoline	N
241	19042550	19042550	triazulenone	Drug	RxNorm	Ingredient	S	38555	1970-01-01	2099-12-31		38555	ENG	5480881	ATC	IN	N05CD11	loprazolam	N
242	543291	543291	varicella-zoster immune globulin	Drug	RxNorm	Ingredient	S	39385	1970-01-01	2099-12-31		39385	ENG	5482848	ATC	IN	J06BB03	varicella/zoster immunoglobulin	N
243	944360	944360	zinc pyrithione	Drug	RxNorm	Ingredient	S	39952	1970-01-01	2099-12-31		39952	ENG	5482030	ATC	IN	D11AX12	pyrithione zinc	N
244	19102109	19102109	zotepine	Drug	RxNorm	Ingredient	S	40003	1970-01-01	2099-12-31		40003	ENG	5482950	ATC	IN	N05AX11	zotepine	N
245	1150770	1150770	astemizole	Drug	RxNorm	Ingredient	S	42328	1970-01-01	2099-12-31		42328	ENG	5478735	ATC	IN	R06AX11	astemizole	N
246	1150871	1150871	misoprostol	Drug	RxNorm	Ingredient	S	42331	1970-01-01	2099-12-31		42331	ENG	5481238	ATC	IN	A02BB01	misoprostol	N
247	1150871	1150871	misoprostol	Drug	RxNorm	Ingredient	S	42331	1970-01-01	2099-12-31		42331	ENG	5481239	ATC	IN	G02AD06	misoprostol	N
248	750982	750982	bupropion	Drug	RxNorm	Ingredient	S	42347	1970-01-01	2099-12-31		42347	ENG	5479007	ATC	IN	N06AX12	bupropion	N
249	751412	751412	fluvoxamine	Drug	RxNorm	Ingredient	S	42355	1970-01-01	2099-12-31		42355	ENG	5480269	ATC	IN	N06AB08	fluvoxamine	N
250	1351541	1351541	leuprolide	Drug	RxNorm	Ingredient	S	42375	1970-01-01	2099-12-31		42375	ENG	5480807	ATC	IN	L02AE02	leuprorelin	N
251	1352890	1352890	dextran	Drug	RxNorm	Ingredient	S	42635	1970-01-01	2099-12-31		42635	ENG	5479673	ATC	IN	B05AA05	dextran	N
252	1553610	1553610	levocarnitine	Drug	RxNorm	Ingredient	S	42955	1970-01-01	2099-12-31		42955	ENG	5480815	ATC	IN	A16AA01	levocarnitine	N
253	957393	957393	aluminum chloride	Drug	RxNorm	Ingredient	S	46241	1970-01-01	2099-12-31		46241	ENG	5478596	ATC	IN	D10AX01	aluminium chloride	N
254	979096	979096	zinc acetate	Drug	RxNorm	Ingredient	S	58295	1970-01-01	2099-12-31		58295	ENG	5482928	ATC	IN	A16AX05	zinc acetate	N
255	981691	981691	imiquimod	Drug	RxNorm	Ingredient	S	59943	1970-01-01	2099-12-31		59943	ENG	5480578	ATC	IN	D06BB10	imiquimod	N
256	1583722	1583722	exenatide	Drug	RxNorm	Ingredient	S	60548	2006-02-26	2099-12-31		60548	ENG	8712494	ATC	IN	A10BJ01	exenatide	N
257	19001305	19001305	diloxanide	Drug	RxNorm	Ingredient	S	67182	1970-01-01	2099-12-31		67182	ENG	5479759	ATC	IN	P01AC01	diloxanide	N
258	1704183	1704183	lamivudine	Drug	RxNorm	Ingredient	S	68244	1970-01-01	2099-12-31		68244	ENG	5480783	ATC	IN	J05AF05	lamivudine	N
259	1308473	1308473	tinzaparin	Drug	RxNorm	Ingredient	S	69646	1970-01-01	2099-12-31		69646	ENG	5482643	ATC	IN	B01AB10	tinzaparin	N
260	19009705	19009705	lenograstim	Drug	RxNorm	Ingredient	S	70167	1970-01-01	2099-12-31		70167	ENG	5480801	ATC	IN	L03AA10	lenograstim	N
261	19017742	19017742	febuxostat	Drug	RxNorm	Ingredient	S	73689	2009-03-01	2099-12-31		73689	ENG	5480084	ATC	IN	M04AA03	febuxostat	N
262	720727	720727	zaleplon	Drug	RxNorm	Ingredient	S	74667	1970-01-01	2099-12-31		74667	ENG	5482920	ATC	IN	N05CF03	zaleplon	N
263	1321636	1321636	bosentan	Drug	RxNorm	Ingredient	S	75207	1970-01-01	2099-12-31		75207	ENG	5478946	ATC	IN	C02KX01	bosentan	N
264	722424	722424	interferon beta-1a	Drug	RxNorm	Ingredient	S	75917	1970-01-01	2099-12-31		75917	ENG	5480642	ATC	IN	L03AB07	interferon beta-1a	N
265	19043959	19043959	acamprosate	Drug	RxNorm	Ingredient	S	82819	1970-01-01	2099-12-31		82819	ENG	5478460	ATC	IN	N07BB03	acamprosate	N
266	1547504	1547504	rosiglitazone	Drug	RxNorm	Ingredient	S	84108	1970-01-01	2099-12-31		84108	ENG	5482159	ATC	IN	A10BG02	rosiglitazone	N
267	1550023	1550023	insulin lispro	Drug	RxNorm	Ingredient	S	86009	1970-01-01	2099-12-31		86009	ENG	5480633	ATC	IN	A10AB04	insulin lispro	N
268	1550023	1550023	insulin lispro	Drug	RxNorm	Ingredient	S	86009	1970-01-01	2099-12-31		86009	ENG	5480634	ATC	IN	A10AC04	insulin lispro	N
269	1550023	1550023	insulin lispro	Drug	RxNorm	Ingredient	S	86009	1970-01-01	2099-12-31		86009	ENG	5936897	ATC	IN	A10AD04	insulin lispro	N
270	1154077	1154077	rizatriptan	Drug	RxNorm	Ingredient	S	88014	1970-01-01	2099-12-31		88014	ENG	5482145	ATC	IN	N02CC04	rizatriptan	N
271	757688	757688	aripiprazole	Drug	RxNorm	Ingredient	S	89013	1970-01-01	2099-12-31		89013	ENG	5478711	ATC	IN	N05AX12	aripiprazole	N
272	19010886	19010886	zuclopenthixol	Drug	RxNorm	Ingredient	S	114176	1970-01-01	2099-12-31		114176	ENG	5482952	ATC	IN	N05AF05	zuclopenthixol	N
273	913782	913782	tolterodine	Drug	RxNorm	Ingredient	S	119565	1970-01-01	2099-12-31		119565	ENG	5482690	ATC	IN	G04BD07	tolterodine	N
274	1714277	1714277	voriconazole	Drug	RxNorm	Ingredient	S	121243	1970-01-01	2099-12-31		121243	ENG	5482895	ATC	IN	J02AC03	voriconazole	N
275	1515417	1515417	urofollitropin	Drug	RxNorm	Ingredient	S	134404	1970-01-01	2099-12-31		134404	ENG	5482823	ATC	IN	G03GA04	urofollitropin	N
276	715710	715710	rasagiline	Drug	RxNorm	Ingredient	S	134748	2006-02-26	2099-12-31		134748	ENG	5482075	ATC	IN	N04BD02	rasagiline	N
277	1716903	1716903	moxifloxacin	Drug	RxNorm	Ingredient	S	139462	1970-01-01	2099-12-31		139462	ENG	5481282	ATC	IN	J01MA14	moxifloxacin	N
278	1716903	1716903	moxifloxacin	Drug	RxNorm	Ingredient	S	139462	1970-01-01	2099-12-31		139462	ENG	5481283	ATC	IN	S01AE07	moxifloxacin	N
279	1518148	1518148	colesevelam	Drug	RxNorm	Ingredient	S	141626	1970-01-01	2099-12-31		141626	ENG	5479445	ATC	IN	C10AC04	colesevelam	N
280	1151789	1151789	etanercept	Drug	RxNorm	Ingredient	S	214555	1970-01-01	2099-12-31		214555	ENG	5480007	ATC	IN	L04AB01	etanercept	N
281	1189754	1189754	rofecoxib	Drug	RxNorm	Ingredient	S	232158	1970-01-01	2099-12-31		232158	ENG	5482148	ATC	IN	M01AH02	rofecoxib	N
282	1596977	1596977	insulin, regular, human	Drug	RxNorm	Ingredient	S	253182	1970-01-01	2099-12-31		253182	ENG	5480619	ATC	IN	A10AB01	insulin (human)	N
283	1596977	1596977	insulin, regular, human	Drug	RxNorm	Ingredient	S	253182	1970-01-01	2099-12-31		253182	ENG	5480620	ATC	IN	A10AC01	insulin (human)	N
284	1596977	1596977	insulin, regular, human	Drug	RxNorm	Ingredient	S	253182	1970-01-01	2099-12-31		253182	ENG	5480621	ATC	IN	A10AD01	insulin (human)	N
285	1596977	1596977	insulin, regular, human	Drug	RxNorm	Ingredient	S	253182	1970-01-01	2099-12-31		253182	ENG	5480622	ATC	IN	A10AE01	insulin (human)	N
286	1596977	1596977	insulin, regular, human	Drug	RxNorm	Ingredient	S	253182	1970-01-01	2099-12-31		253182	ENG	5480623	ATC	IN	A10AF01	insulin (human)	N
287	1502826	1502826	nateglinide	Drug	RxNorm	Ingredient	S	274332	1970-01-01	2099-12-31		274332	ENG	5481339	ATC	IN	A10BX03	nateglinide	N
288	1502905	1502905	insulin glargine	Drug	RxNorm	Ingredient	S	274783	1970-01-01	2099-12-31		274783	ENG	5480631	ATC	IN	A10AE04	insulin glargine	N
289	1103552	1103552	almotriptan	Drug	RxNorm	Ingredient	S	279645	1970-01-01	2099-12-31		279645	ENG	5478577	ATC	IN	N02CC05	almotriptan	N
290	1704139	1704139	posaconazole	Drug	RxNorm	Ingredient	S	282446	2006-12-17	2099-12-31		282446	ENG	5481861	ATC	IN	J02AC04	posaconazole	N
291	904453	904453	esomeprazole	Drug	RxNorm	Ingredient	S	283742	1970-01-01	2099-12-31		283742	ENG	5479988	ATC	IN	A02BC05	esomeprazole	N
292	19007748	19007748	cetrimide	Drug	RxNorm	Ingredient	S	288088	1970-01-01	2099-12-31		288088	ENG	5479203	ATC	IN	D08AJ04	cetrimide	N
293	19007748	19007748	cetrimide	Drug	RxNorm	Ingredient	S	288088	1970-01-01	2099-12-31		288088	ENG	5479204	ATC	IN	D11AC01	cetrimide	N
294	19008361	19008361	tacalcitol	Drug	RxNorm	Ingredient	S	291204	1970-01-01	2099-12-31		291204	ENG	5482427	ATC	IN	D05AX04	tacalcitol	N
295	1711246	1711246	entecavir	Drug	RxNorm	Ingredient	S	306266	2005-07-24	2099-12-31		306266	ENG	5479929	ATC	IN	J05AF10	entecavir	N
296	1325363	1325363	erlotinib	Drug	RxNorm	Ingredient	S	337525	2005-07-24	2099-12-31		337525	ENG	12530835	ATC	IN	L01EB02	erlotinib	N
297	19026972	19026972	lenalidomide	Drug	RxNorm	Ingredient	S	342369	2006-02-26	2099-12-31		342369	ENG	5480800	ATC	IN	L04AX04	lenalidomide	N
298	1727223	1727223	atazanavir	Drug	RxNorm	Ingredient	S	343047	1970-01-01	2099-12-31		343047	ENG	5478736	ATC	IN	J05AE08	atazanavir	N
299	40171288	40171288	tocilizumab	Drug	RxNorm	Ingredient	S	612865	2010-01-31	2099-12-31		612865	ENG	5482669	ATC	IN	L04AC07	tocilizumab	N
300	786426	786426	rotigotine	Drug	RxNorm	Ingredient	S	616739	2007-07-29	2099-12-31		616739	ENG	5482164	ATC	IN	N04BC09	rotigotine	N
301	1394023	1394023	nilotinib	Drug	RxNorm	Ingredient	S	662281	2007-12-30	2099-12-31		662281	ENG	12530926	ATC	IN	L01EA03	nilotinib	N
302	19005046	19005046	pyridoxine	Drug	RxNorm	Ingredient	S	684879	2007-12-30	2099-12-31		684879	ENG	12733807	ATC	IN	A11HA02	pyridoxine (vit B6)	N
303	19015768	19015768	methoxy polyethylene glycol-epoetin beta	Drug	RxNorm	Ingredient	S	729596	2008-01-27	2099-12-31		729596	ENG	5481130	ATC	IN	B03XA03	methoxy polyethylene glycol-epoetin beta	N
304	19027958	19027958	fesoterodine	Drug	RxNorm	Ingredient	S	797195	2008-11-09	2099-12-31		797195	ENG	5480151	ATC	IN	G04BD11	fesoterodine	N
305	529411	529411	tetanus toxoid vaccine, inactivated	Drug	RxNorm	Ingredient	S	798306	2008-06-29	2099-12-31		798306	ENG	5482545	ATC	IN	J07AM01	tetanus toxoid	N
306	19032407	19032407	romiplostim	Drug	RxNorm	Ingredient	S	805452	2008-09-28	2099-12-31		805452	ENG	5482153	ATC	IN	B02BX04	romiplostim	N
307	40170680	40170680	dalfampridine	Drug	RxNorm	Ingredient	S	897018	2010-01-31	2099-12-31		897018	ENG	5480077	ATC	IN	N07XX07	fampridine	N
308	40230761	40230761	lurasidone	Drug	RxNorm	Ingredient	S	1040028	2010-12-05	2099-12-31		1040028	ENG	5480899	ATC	IN	N05AE05	lurasidone	N
309	40239216	40239216	linagliptin	Drug	RxNorm	Ingredient	S	1100699	2011-06-05	2099-12-31		1100699	ENG	5480847	ATC	IN	A10BH05	linagliptin	N
310	42709325	42709325	tafluprost	Drug	RxNorm	Ingredient	S	1244607	2012-05-07	2099-12-31		1244607	ENG	5482433	ATC	IN	S01EE05	tafluprost	N
311	42900250	42900250	enzalutamide	Drug	RxNorm	Ingredient	S	1307298	2012-10-01	2099-12-31		1307298	ENG	6821824	ATC	IN	L02BB04	enzalutamide	N
312	42904205	42904205	tofacitinib	Drug	RxNorm	Ingredient	S	1357536	2012-12-03	2099-12-31		1357536	ENG	12869159	ATC	IN	L04AF01	tofacitinib	N
313	43014237	43014237	pomalidomide	Drug	RxNorm	Ingredient	S	1369713	2013-03-04	2099-12-31		1369713	ENG	5936923	ATC	IN	L04AX06	pomalidomide	N
314	43525903	43525903	polihexanide	Drug	RxNorm	Ingredient	S	1373041	2013-04-01	2099-12-31		1373041	ENG	12869122	ATC	IN	S01AX24	polihexanide	N
315	43525903	43525903	polihexanide	Drug	RxNorm	Ingredient	S	1373041	2013-04-01	2099-12-31		1373041	ENG	5481840	ATC	IN	D08AC05	polihexanide	N
316	43526465	43526465	canagliflozin	Drug	RxNorm	Ingredient	S	1373458	2013-05-06	2099-12-31		1373458	ENG	8712470	ATC	IN	A10BK02	canagliflozin	N
317	43526424	43526424	dimethyl fumarate	Drug	RxNorm	Ingredient	S	1373478	2013-05-06	2099-12-31		1373478	ENG	10823173	ATC	IN	L04AX07	dimethyl fumarate	N
318	44507780	44507780	eslicarbazepine	Drug	RxNorm	Ingredient	S	1482502	2013-12-02	2099-12-31		1482502	ENG	5479986	ATC	IN	N03AF04	eslicarbazepine	N
319	44816294	44816294	apremilast	Drug	RxNorm	Ingredient	S	1492727	2014-05-05	2099-12-31		1492727	ENG	5936864	ATC	IN	L04AA32	apremilast	N
320	45776944	45776944	idelalisib	Drug	RxNorm	Ingredient	S	1544460	2014-12-01	2099-12-31		1544460	ENG	12530868	ATC	IN	L01EM01	idelalisib	N
321	45775571	45775571	glycopyrronium	Drug	RxNorm	Ingredient	S	1546438	2014-12-01	2099-12-31		1546438	ENG	11818866	ATC	IN	D11AA01	glycopyrronium	N
322	45774613	45774613	naloxegol	Drug	RxNorm	Ingredient	S	1551777	2014-12-01	2099-12-31		1551777	ENG	5936913	ATC	IN	A06AH03	naloxegol	N
323	35606631	35606631	mepolizumab	Drug	RxNorm	Ingredient	S	1720597	2016-05-02	2099-12-31		1720597	ENG	8712508	ATC	IN	R03DX09	mepolizumab	N
324	35604680	35604680	tetanus immune globulin	Drug	RxNorm	Ingredient	S	1727875	2016-05-02	2099-12-31		1727875	ENG	5482544	ATC	IN	J06BB02	tetanus immunoglobulin	N
325	1354698	1354698	mesna	Drug	RxNorm	Ingredient	S	44	1970-01-01	2099-12-31		44	ENG	5481074	ATC	IN	R05CB05	mesna	N
326	1354698	1354698	mesna	Drug	RxNorm	Ingredient	S	44	1970-01-01	2099-12-31		44	ENG	5481075	ATC	IN	V03AF01	mesna	N
327	1139042	1139042	acetylcysteine	Drug	RxNorm	Ingredient	S	197	1970-01-01	2099-12-31		197	ENG	5478485	ATC	IN	R05CB01	acetylcysteine	N
328	1139042	1139042	acetylcysteine	Drug	RxNorm	Ingredient	S	197	1970-01-01	2099-12-31		197	ENG	5478486	ATC	IN	S01XA08	acetylcysteine	N
329	1139042	1139042	acetylcysteine	Drug	RxNorm	Ingredient	S	197	1970-01-01	2099-12-31		197	ENG	5478487	ATC	IN	V03AB23	acetylcysteine	N
