	drug_concept_id	CONCEPT_ID	CONCEPT_CODE	CONCEPT_NAME	ONTOLOGY_LOGIC	ONTOLOGY_URI	ONTOLOGY_LABEL	MAPPING_CATEGORY	MAPPING_EVIDENCE
47	936748	936748	358255.0	aprepitant	nan	CHEBI_499361	aprepitant	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00673 | OBO_LABEL-OMOP_ANCESTOR_LABEL:aprepitant | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:aprepitant | OBO_LABEL-OMOP_CONCEPT_LABEL:aprepitant | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:aprepitant | OBO_LABEL-OMOP_CONCEPT_SYNONYM:aprepitant | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:aprepitant | CONCEPT_SIMILARITY:CHEBI_499361_1.0
48	937439	937439	19257.0	Bethanechol	OR	CHEBI_59261 | CHEBI_3084	(s)-bethanechol | bethanechol	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01019 | OBO_LABEL-OMOP_ANCESTOR_LABEL:bethanechol | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:bethanechol | OBO_LABEL-OMOP_CONCEPT_LABEL:bethanechol | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:bethanechol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:bethanechol | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:bethanechol | CONCEPT_SIMILARITY:CHEBI_59261_1.0 | CONCEPT_SIMILARITY:CHEBI_3084_1.0
49	938044	938044	194881.0	brinzolamide	nan	CHEBI_3176	brinzolamide	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01194 | OBO_LABEL-OMOP_CONCEPT_LABEL:brinzolamide | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:brinzolamide | OBO_LABEL-OMOP_ANCESTOR_LABEL:brinzolamide | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:brinzolamide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:brinzolamide | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:brinzolamide | CONCEPT_SIMILARITY:CHEBI_3176_1.0
50	938268	938268	36387.0	sennosides, USP	OR	CHEBI_46905 | CHEBI_34914 | CHEBI_7916 | CHEBI_534	(r)-pantothenic acid | phenolphthalein | pantothenic acid | 1,4-bis(2-ethylhexyl) sulfosuccinate	Automatic One-to-Many Ancestor	OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:docusate
51	939863	939863	36685.0	sodium carbonate	nan	CHEBI_29377	sodium carbonate	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:sodium_carbonate | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:sodium_carbonate | OBO_LABEL-OMOP_CONCEPT_LABEL:sodium_carbonate | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:sodium_carbonate | OBO_LABEL-OMOP_CONCEPT_SYNONYM:sodium_carbonate | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:sodium_carbonate | CONCEPT_SIMILARITY:CHEBI_29377_1.0
52	939871	939871	36709.0	sodium phosphate	OR	CHEBI_37586 | CHEBI_37583	sodium phosphate | trisodium phosphate	Automatic One-to-Many Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:sodium_phosphate | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:sodium_phosphate | OBO_LABEL-OMOP_ANCESTOR_LABEL:sodium_phosphate | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:sodium_phosphate | OBO_LABEL-OMOP_CONCEPT_SYNONYM:sodium_phosphate | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:sodium_phosphate | CONCEPT_SIMILARITY:CHEBI_37586_1.0 | CONCEPT_SIMILARITY:CHEBI_37583_1.0
53	939976	939976	36721.0	sodium sulfate	nan	CHEBI_32149	sodium sulfate	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:sodium_sulfate | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:sodium_sulfate | OBO_LABEL-OMOP_CONCEPT_LABEL:sodium_sulfate | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:sodium_sulfate | OBO_LABEL-OMOP_CONCEPT_SYNONYM:sodium_sulfate | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:sodium_sulfate | CONCEPT_SIMILARITY:CHEBI_32149_1.0
54	940535	940535	37319.0	sulconazole	nan	CHEBI_9325	sulconazole	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:sulconazole | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:sulconazole | OBO_LABEL-OMOP_CONCEPT_LABEL:sulconazole | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:sulconazole | OBO_LABEL-OMOP_CONCEPT_SYNONYM:sulconazole | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:sulconazole | CONCEPT_SIMILARITY:CHEBI_9325_1.0
55	940864	940864	3743.0	Econazole	OR	CHEBI_4755 | CHEBI_4754	econazole nitrate | econazole	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01127 | OBO_LABEL-OMOP_CONCEPT_LABEL:econazole | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:econazole | OBO_LABEL-OMOP_ANCESTOR_LABEL:econazole | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:econazole | OBO_LABEL-OMOP_CONCEPT_SYNONYM:econazole | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:econazole | CONCEPT_SIMILARITY:CHEBI_4754_1.0
56	943852	943852	39841.0	xylometazoline	nan	CHEBI_10082	xylometazoline	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:xylometazoline | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:xylometazoline | OBO_LABEL-OMOP_ANCESTOR_LABEL:xylometazoline | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:xylometazoline | OBO_LABEL-OMOP_CONCEPT_SYNONYM:xylometazoline | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:xylometazoline | CONCEPT_SIMILARITY:CHEBI_10082_1.0
57	945286	945286	8328.0	Pilocarpine	OR	CHEBI_39462 | CHEBI_8207	pilocarpine | (+)-pilocarpine	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01085 | OBO_LABEL-OMOP_CONCEPT_LABEL:pilocarpine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:pilocarpine | OBO_LABEL-OMOP_ANCESTOR_LABEL:pilocarpine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:pilocarpine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:pilocarpine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:pilocarpine | CONCEPT_SIMILARITY:CHEBI_39462_1.0 | CONCEPT_SIMILARITY:CHEBI_8207_1.0
58	945913	945913	8333.0	Pine tar	NOT YET MAPPED	NOT YET MAPPED	NOT YET MAPPED	Unmapped	Concept could not be mapped using DbXRefs or exact matches to labels and synonyms and thus requires similarity or manual mapping
59	947705	947705	8463.0	podofilox	nan	CHEBI_50305	podophyllotoxin	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01179 | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:podofilox | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:podofilox | OBO_LABEL-OMOP_CONCEPT_SYNONYM:podophyllotoxin | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:podophyllotoxin | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:podofilox | CONCEPT_SIMILARITY:CHEBI_50305_1.0
60	948856	948856	8570.0	Polyvinyl Alcohol	nan	CHEBI_17246	poly(vinyl alcohol) macromolecule	Automatic One-to-One Concept	OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:polyvinyl_alcohol | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:polyvinyl_alcohol | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:polyvinyl_alcohol | CONCEPT_SIMILARITY:CHEBI_17246_1.0
61	950316	950316	4141.0	Ethyl Chloride	nan	CHEBI_47554	chloroethane	Automatic One-to-One Concept	OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:ethyl_chloride | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:ethyl_chloride | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:ethyl_chloride | CONCEPT_SIMILARITY:CHEBI_47554_1.0
62	950637	950637	42316.0	Tacrolimus	nan	CHEBI_61049	tacrolimus (anhydrous)	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00864 | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:tacrolimus | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:tacrolimus | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:tacrolimus | CONCEPT_SIMILARITY:CHEBI_61049_1.0
63	963742	963742	5011.0	Gramicidin	nan	CHEBI_5530	gramicidin s	Automatic One-to-One Concept	OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:gramicidin | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:gramicidin | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:gramicidin | CONCEPT_SIMILARITY:CHEBI_5530_1.0
64	966468	966468	5084.0	Halcinonide	nan	CHEBI_31663	halcinonide	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:halcinonide | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:halcinonide | OBO_LABEL-OMOP_ANCESTOR_LABEL:halcinonide | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:halcinonide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:halcinonide | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:halcinonide | CONCEPT_SIMILARITY:CHEBI_31663_1.0
65	966956	966956	9793.0	silver sulfadiazine	nan	CHEBI_9142	silver(1+) sulfadiazinate	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db05245 | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:silver_sulfadiazine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:silver_sulfadiazine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:silver_sulfadiazine | CONCEPT_SIMILARITY:CHEBI_9142_1.0
66	967562	967562	52177.0	loteprednol etabonate	nan	CHEBI_31784	loteprednol etabonate	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:loteprednol_etabonate | OBO_LABEL-OMOP_CONCEPT_LABEL:loteprednol_etabonate | OBO_LABEL-OMOP_CONCEPT_SYNONYM:loteprednol_etabonate | CONCEPT_SIMILARITY:CHEBI_31784_1.0
67	969004	969004	5321.0	Hexylresorcinol	OR	CHEBI_116735 | CHEBI_15409 | CHEBI_36773 | CHEBI_135611 | CHEBI_15676 | CHEBI_46859 | CHEBI_49976	benzocaine | (-)-menthol | camphor | benzalkonium | allantoin | polidocanol | zinc dichloride	Automatic One-to-Many Ancestor	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01086 | OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00825 | OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01744 | OBO_LABEL-OMOP_ANCESTOR_LABEL:benzocaine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:benzocaine | OBO_LABEL-OMOP_ANCESTOR_LABEL:camphor | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:camphor | OBO_LABEL-OMOP_ANCESTOR_LABEL:benzalkonium | OBO_LABEL-OMOP_ANCESTOR_LABEL:allantoin | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:allantoin | OBO_LABEL-OMOP_ANCESTOR_LABEL:polidocanol | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:polidocanol | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:zinc_chloride
68	970250	970250	9997.0	Spironolactone	nan	CHEBI_9241	spironolactone	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00421 | OBO_LABEL-OMOP_ANCESTOR_LABEL:spironolactone | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:spironolactone | OBO_LABEL-OMOP_CONCEPT_LABEL:spironolactone | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:spironolactone | OBO_LABEL-OMOP_CONCEPT_SYNONYM:spironolactone | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:spironolactone | CONCEPT_SIMILARITY:CHEBI_9241_1.0
69	978236	978236	569.0	Eflornithine	nan	CHEBI_41948	eflornithine	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:eflornithine | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:eflornithine | OBO_LABEL-OMOP_ANCESTOR_LABEL:eflornithine | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:eflornithine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:eflornithine | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:eflornithine | CONCEPT_SIMILARITY:CHEBI_41948_1.0
70	981654	981654	59839.0	penciclovir	nan	CHEBI_7956	penciclovir	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00299 | OBO_LABEL-OMOP_CONCEPT_LABEL:penciclovir | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:penciclovir | OBO_LABEL-OMOP_ANCESTOR_LABEL:penciclovir | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:penciclovir | OBO_LABEL-OMOP_CONCEPT_SYNONYM:penciclovir | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:penciclovir | CONCEPT_SIMILARITY:CHEBI_7956_1.0
71	986417	986417	221147.0	POLYETHYLENE GLYCOL 3350	OR	CHEBI_29073 | CHEBI_32588 | CHEBI_32139 | CHEBI_32599 | CHEBI_22652 | CHEBI_26710 | CHEBI_113451 | CHEBI_32149 | CHEBI_32036 | CHEBI_3125	l-ascorbic acid | potassium chloride | sodium hydrogencarbonate | magnesium sulfate | ascorbic acid | sodium chloride | sodium ascorbate | sodium sulfate | potassium sulfate | bisacodyl	Automatic One-to-Many Ancestor	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00761 | OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01390 | OBO_LABEL-OMOP_ANCESTOR_LABEL:potassium_chloride | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:potassium_chloride | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:sodium_bicarbonate | OBO_LABEL-OMOP_ANCESTOR_LABEL:sodium_chloride | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:sodium_chloride | OBO_LABEL-OMOP_ANCESTOR_LABEL:sodium_sulfate | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:sodium_sulfate
72	988095	988095	62427.0	Ursodeoxycholate	OR	CHEBI_9907 | CHEBI_78604	ursodeoxycholic acid | ursodeoxycholate	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01586 | OBO_LABEL-OMOP_CONCEPT_LABEL:ursodeoxycholate | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:ursodeoxycholate | OBO_LABEL-OMOP_ANCESTOR_LABEL:ursodeoxycholate | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:ursodeoxycholate | OBO_LABEL-OMOP_CONCEPT_SYNONYM:ursodeoxycholate | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:ursodeoxycholate | CONCEPT_SIMILARITY:CHEBI_9907_1.0 | CONCEPT_SIMILARITY:CHEBI_78604_1.0
73	988294	988294	22701.0	dexpanthenol	nan	CHEBI_27373	pantothenol	Automatic One-to-One Concept	OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:dexpanthenol | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:dexpanthenol | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:(+)-panthenol | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:dexpanthenol | CONCEPT_SIMILARITY:CHEBI_27373_1.0
74	989878	989878	6387.0	Lidocaine	OR	CHEBI_50512 | CHEBI_6456	lidocaine hydrochloride | lidocaine	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00281 | OBO_LABEL-OMOP_ANCESTOR_LABEL:lidocaine | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:lidocaine | OBO_LABEL-OMOP_CONCEPT_LABEL:lidocaine | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:lidocaine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:lidocaine | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:lidocaine | CONCEPT_SIMILARITY:CHEBI_6456_1.0
75	991003	991003	642274.0	retapamulin	nan	CHEBI_33282	antibacterial agent	Manual One-to-One Concept	Source:DrugBank_DB01256 | Hand Mapping
76	996625	996625	25138.0	Fluorescein	nan	CHEBI_31624	fluorescein	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00693 | OBO_LABEL-OMOP_CONCEPT_LABEL:fluorescein | OBO_LABEL-OMOP_ANCESTOR_LABEL:fluorescein | OBO_LABEL-OMOP_CONCEPT_SYNONYM:fluorescein | CONCEPT_SIMILARITY:CHEBI_31624_1.0
77	1036157	1036157	10046.0	Starch	nan	CHEBI_28017	starch	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:starch | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:starch | OBO_LABEL-OMOP_ANCESTOR_LABEL:starch | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:starch | OBO_LABEL-OMOP_CONCEPT_SYNONYM:starch | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:starch | CONCEPT_SIMILARITY:CHEBI_28017_1.0
78	1036252	1036252	10169.0	Sulfacetamide	OR	CHEBI_63858 | CHEBI_63845	sulfacetamide sodium | sulfacetamide	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00634 | OBO_LABEL-OMOP_CONCEPT_LABEL:sulfacetamide | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:sulfacetamide | OBO_LABEL-OMOP_ANCESTOR_LABEL:sulfacetamide | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:sulfacetamide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:sulfacetamide | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:sulfacetamide | CONCEPT_SIMILARITY:CHEBI_63845_1.0
79	1036487	1036487	10193.0	sulfathiazole	nan	CHEBI_9337	sulfathiazole	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db06147 | OBO_LABEL-OMOP_ANCESTOR_LABEL:sulfathiazole | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:sulfathiazole | OBO_LABEL-OMOP_CONCEPT_LABEL:sulfathiazole | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:sulfathiazole | OBO_LABEL-OMOP_CONCEPT_SYNONYM:sulfathiazole | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:sulfathiazole | CONCEPT_SIMILARITY:CHEBI_9337_1.0
80	1036525	1036525	10223.0	Sulfur	nan	CHEBI_26833	sulfur atom	Automatic One-to-One Concept	OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:sulfur | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:sulfur | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:sulfur | CONCEPT_SIMILARITY:CHEBI_26833_1.0
81	1101554	1101554	2683.0	Colchicine	OR	CHEBI_27882 | CHEBI_23359	(s)-colchicine | colchicine	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01394 | OBO_LABEL-OMOP_ANCESTOR_LABEL:colchicine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:colchicine | OBO_LABEL-OMOP_CONCEPT_LABEL:colchicine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:colchicine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:colchicine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:colchicine | CONCEPT_SIMILARITY:CHEBI_27882_1.0 | CONCEPT_SIMILARITY:CHEBI_23359_1.0
82	1103640	1103640	6813.0	Methadone	nan	CHEBI_6807	methadone	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00333 | OBO_LABEL-OMOP_ANCESTOR_LABEL:methadone | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:methadone | OBO_LABEL-OMOP_CONCEPT_LABEL:methadone | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:methadone | OBO_LABEL-OMOP_CONCEPT_SYNONYM:methadone | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:methadone | CONCEPT_SIMILARITY:CHEBI_6807_1.0
83	1110942	1110942	302379.0	omalizumab	nan	CHEBI_65023	anti-asthmatic agent	Manual One-to-One Concept	Source:DrugBank_DB00043 | Hand Mapping
84	1112921	1112921	7213.0	Ipratropium	OR	CHEBI_46659 | CHEBI_5956	ipratropium bromide | ipratropium	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00332 | OBO_LABEL-OMOP_ANCESTOR_LABEL:ipratropium | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:ipratropium | OBO_LABEL-OMOP_CONCEPT_LABEL:ipratropium | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:ipratropium | OBO_LABEL-OMOP_CONCEPT_SYNONYM:ipratropium | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:ipratropium | CONCEPT_SIMILARITY:CHEBI_5956_1.0
85	1114220	1114220	7242.0	Naloxone	nan	CHEBI_7459	naloxone	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01183 | OBO_LABEL-OMOP_ANCESTOR_LABEL:naloxone | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:naloxone | OBO_LABEL-OMOP_CONCEPT_LABEL:naloxone | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:naloxone | OBO_LABEL-OMOP_CONCEPT_SYNONYM:naloxone | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:naloxone | CONCEPT_SIMILARITY:CHEBI_7459_1.0
86	1125443	1125443	337623.0	Dornase Alfa	nan	CHEBI_77034	mucolytic	Manual One-to-One Concept	Source:DrugBank_DB00003 | Hand Mapping
87	1126557	1126557	3418.0	Dihydroergotamine	OR	CHEBI_59756 | CHEBI_4562	dihydroergotamine mesylate | dihydroergotamine	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00320 | OBO_LABEL-OMOP_CONCEPT_LABEL:dihydroergotamine | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:dihydroergotamine | OBO_LABEL-OMOP_ANCESTOR_LABEL:dihydroergotamine | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:dihydroergotamine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:dihydroergotamine | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:dihydroergotamine | CONCEPT_SIMILARITY:CHEBI_4562_1.0
88	1130863	1130863	1767.0	Brompheniramine	OR	CHEBI_3183 | CHEBI_59269	brompheniramine | dexbrompheniramine	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00835 | OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00405 | OBO_LABEL-OMOP_CONCEPT_LABEL:brompheniramine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:brompheniramine | OBO_LABEL-OMOP_ANCESTOR_LABEL:brompheniramine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:brompheniramine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:brompheniramine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:brompheniramine | CONCEPT_SIMILARITY:CHEBI_3183_1.0 | CONCEPT_SIMILARITY:CHEBI_59269_1.0
89	1133993	1133993	18600.0	azatadine	nan	CHEBI_2946	azatadine	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00719 | OBO_LABEL-OMOP_ANCESTOR_LABEL:azatadine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:azatadine | OBO_LABEL-OMOP_CONCEPT_LABEL:azatadine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:azatadine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:azatadine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:azatadine | CONCEPT_SIMILARITY:CHEBI_2946_1.0
90	1136980	1136980	35827.0	Ketorolac	OR	CHEBI_6130 | CHEBI_6129	ketorolac tromethamine | ketorolac	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00465 | OBO_LABEL-OMOP_CONCEPT_LABEL:ketorolac | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:ketorolac | OBO_LABEL-OMOP_ANCESTOR_LABEL:ketorolac | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:ketorolac | OBO_LABEL-OMOP_CONCEPT_SYNONYM:ketorolac | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:ketorolac | CONCEPT_SIMILARITY:CHEBI_6129_1.0
91	1137529	1137529	36117.0	salmeterol	nan	CHEBI_9011	salmeterol	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00938 | OBO_LABEL-OMOP_CONCEPT_LABEL:salmeterol | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:salmeterol | OBO_LABEL-OMOP_ANCESTOR_LABEL:salmeterol | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:salmeterol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:salmeterol | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:salmeterol | CONCEPT_SIMILARITY:CHEBI_9011_1.0
