	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c9	_c11	_c12	_c13	_c14	_c16
149	1308216	1308216	lisinopril	Drug	RxNorm	Ingredient	S	29046	1970-01-01	2099-12-31		29046	ENG	8547386	DB00722	DRUGBANK	IN	DB00722	Lisinopril	N
150	908360	908360	magaldrate	Drug	RxNorm	Ingredient	S	29151	1970-01-01	2099-12-31		29151	ENG	8717174	DB08938	DRUGBANK	IN	DB08938	Magaldrate	N
151	19008994	19008994	mebeverine	Drug	RxNorm	Ingredient	S	29410	1970-01-01	2099-12-31		29410	ENG	9245979	DB12554	DRUGBANK	IN	DB12554	Mebeverine	N
152	1310756	1310756	moexipril	Drug	RxNorm	Ingredient	S	30131	1970-01-01	2099-12-31		30131	ENG	8276234	DB00691	DRUGBANK	IN	DB00691	Moexipril	N
153	1318011	1318011	oxaliplatin	Drug	RxNorm	Ingredient	S	32592	1970-01-01	2099-12-31		32592	ENG	8617090	DB00526	DRUGBANK	IN	DB00526	Oxaliplatin	N
154	19034726	19034726	sirolimus	Drug	RxNorm	Ingredient	S	35302	1970-01-01	2099-12-31		35302	ENG	8451728	DB00877	DRUGBANK	IN	DB00877	Sirolimus	N
155	935390	935390	resorcinol	Drug	RxNorm	Ingredient	S	35382	1970-01-01	2099-12-31		35382	ENG	9273161	DB11085	DRUGBANK	IN	DB11085	Resorcinol	N
156	735951	735951	riluzole	Drug	RxNorm	Ingredient	S	35623	1970-01-01	2099-12-31		35623	ENG	8269735	DB00740	DRUGBANK	IN	DB00740	Riluzole	N
157	938061	938061	selenium sulfide	Drug	RxNorm	Ingredient	S	36345	1970-01-01	2099-12-31		36345	ENG	8602566	DB00971	DRUGBANK	IN	DB00971	Selenium Sulfide	N
158	939506	939506	sodium bicarbonate	Drug	RxNorm	Ingredient	S	36676	1970-01-01	2099-12-31		36676	ENG	8380284	DB01390	DRUGBANK	IN	DB01390	Sodium bicarbonate	N
159	19041933	19041933	tibolone	Drug	RxNorm	Ingredient	S	38260	1970-01-01	2099-12-31		38260	ENG	8694142	DB09070	DRUGBANK	IN	DB09070	Tibolone	N
160	19042445	19042445	tramazoline	Drug	RxNorm	Ingredient	S	38453	1970-01-01	2099-12-31		38453	ENG	9246573	DB13064	DRUGBANK	IN	DB13064	Tramazoline	N
161	19102109	19102109	zotepine	Drug	RxNorm	Ingredient	S	40003	1970-01-01	2099-12-31		40003	ENG	8616926	DB09225	DRUGBANK	IN	DB09225	Zotepine	N
162	1150770	1150770	astemizole	Drug	RxNorm	Ingredient	S	42328	1970-01-01	2099-12-31		42328	ENG	8680892	DB00637	DRUGBANK	IN	DB00637	Astemizole	N
163	1150871	1150871	misoprostol	Drug	RxNorm	Ingredient	S	42331	1970-01-01	2099-12-31		42331	ENG	8506048	DB00929	DRUGBANK	IN	DB00929	Misoprostol	N
164	750982	750982	bupropion	Drug	RxNorm	Ingredient	S	42347	1970-01-01	2099-12-31		42347	ENG	8509096	DB01156	DRUGBANK	IN	DB01156	Bupropion	N
165	751412	751412	fluvoxamine	Drug	RxNorm	Ingredient	S	42355	1970-01-01	2099-12-31		42355	ENG	8663055	DB00176	DRUGBANK	IN	DB00176	Fluvoxamine	N
166	1351541	1351541	leuprolide	Drug	RxNorm	Ingredient	S	42375	1970-01-01	2099-12-31		42375	ENG	8646100	DB00007	DRUGBANK	IN	DB00007	Leuprolide	N
167	1352890	1352890	dextran	Drug	RxNorm	Ingredient	S	42635	1970-01-01	2099-12-31		42635	ENG	8659318	DB09255	DRUGBANK	IN	DB09255	Dextran	N
168	1553610	1553610	levocarnitine	Drug	RxNorm	Ingredient	S	42955	1970-01-01	2099-12-31		42955	ENG	10785782	DB00583	DRUGBANK	IN	DB00583	Levocarnitine	N
169	957393	957393	aluminum chloride	Drug	RxNorm	Ingredient	S	46241	1970-01-01	2099-12-31		46241	ENG	9276088	DB11081	DRUGBANK	IN	DB11081	Aluminum chloride	N
170	958999	958999	carbamide peroxide	Drug	RxNorm	Ingredient	S	47686	1970-01-01	2099-12-31		47686	ENG	9276099	DB11129	DRUGBANK	IN	DB11129	Carbamide peroxide	N
171	979096	979096	zinc acetate	Drug	RxNorm	Ingredient	S	58295	1970-01-01	2099-12-31		58295	ENG	10289138	DB14487	DRUGBANK	IN	DB14487	Zinc acetate	N
172	981691	981691	imiquimod	Drug	RxNorm	Ingredient	S	59943	1970-01-01	2099-12-31		59943	ENG	8349933	DB00724	DRUGBANK	IN	DB00724	Imiquimod	N
173	1583722	1583722	exenatide	Drug	RxNorm	Ingredient	S	60548	2006-02-26	2099-12-31		60548	ENG	8614056	DB01276	DRUGBANK	IN	DB01276	Exenatide	N
174	1704183	1704183	lamivudine	Drug	RxNorm	Ingredient	S	68244	1970-01-01	2099-12-31		68244	ENG	8531854	DB00709	DRUGBANK	IN	DB00709	Lamivudine	N
175	1308473	1308473	tinzaparin	Drug	RxNorm	Ingredient	S	69646	1970-01-01	2099-12-31		69646	ENG	8531334	DB06822	DRUGBANK	IN	DB06822	Tinzaparin	N
176	19009705	19009705	lenograstim	Drug	RxNorm	Ingredient	S	70167	1970-01-01	2099-12-31		70167	ENG	8701886	DB13144	DRUGBANK	IN	DB13144	Lenograstim	N
177	19017742	19017742	febuxostat	Drug	RxNorm	Ingredient	S	73689	2009-03-01	2099-12-31		73689	ENG	8374032	DB04854	DRUGBANK	IN	DB04854	Febuxostat	N
178	720727	720727	zaleplon	Drug	RxNorm	Ingredient	S	74667	1970-01-01	2099-12-31		74667	ENG	8597982	DB00962	DRUGBANK	IN	DB00962	Zaleplon	N
179	1321636	1321636	bosentan	Drug	RxNorm	Ingredient	S	75207	1970-01-01	2099-12-31		75207	ENG	8556707	DB00559	DRUGBANK	IN	DB00559	Bosentan	N
180	722424	722424	interferon beta-1a	Drug	RxNorm	Ingredient	S	75917	1970-01-01	2099-12-31		75917	ENG	8365094	DB00060	DRUGBANK	IN	DB00060	Interferon beta-1a	N
181	19043959	19043959	acamprosate	Drug	RxNorm	Ingredient	S	82819	1970-01-01	2099-12-31		82819	ENG	8414874	DB00659	DRUGBANK	IN	DB00659	Acamprosate	N
182	1547504	1547504	rosiglitazone	Drug	RxNorm	Ingredient	S	84108	1970-01-01	2099-12-31		84108	ENG	8323213	DB00412	DRUGBANK	IN	DB00412	Rosiglitazone	N
183	1550023	1550023	insulin lispro	Drug	RxNorm	Ingredient	S	86009	1970-01-01	2099-12-31		86009	ENG	11802131	DB00046	DRUGBANK	IN	DB00046	Insulin lispro	N
184	1154077	1154077	rizatriptan	Drug	RxNorm	Ingredient	S	88014	1970-01-01	2099-12-31		88014	ENG	8544890	DB00953	DRUGBANK	IN	DB00953	Rizatriptan	N
185	757688	757688	aripiprazole	Drug	RxNorm	Ingredient	S	89013	1970-01-01	2099-12-31		89013	ENG	8413602	DB01238	DRUGBANK	IN	DB01238	Aripiprazole	N
186	19058343	19058343	phenoxyethanol	Drug	RxNorm	Ingredient	S	89552	1970-01-01	2099-12-31		89552	ENG	9276217	DB11304	DRUGBANK	IN	DB11304	Phenoxyethanol	N
187	19136097	19136097	Bifidobacterium Infantis	Drug	RxNorm	Ingredient	S	100213	2008-06-01	2099-12-31		100213	ENG	10288224	DB14222	DRUGBANK	IN	DB14222	Bifidobacterium longum infantis	N
188	19010886	19010886	zuclopenthixol	Drug	RxNorm	Ingredient	S	114176	1970-01-01	2099-12-31		114176	ENG	8605670	DB01624	DRUGBANK	IN	DB01624	Zuclopenthixol	N
189	913782	913782	tolterodine	Drug	RxNorm	Ingredient	S	119565	1970-01-01	2099-12-31		119565	ENG	8312020	DB01036	DRUGBANK	IN	DB01036	Tolterodine	N
190	1714277	1714277	voriconazole	Drug	RxNorm	Ingredient	S	121243	1970-01-01	2099-12-31		121243	ENG	8560276	DB00582	DRUGBANK	IN	DB00582	Voriconazole	N
191	1515417	1515417	urofollitropin	Drug	RxNorm	Ingredient	S	134404	1970-01-01	2099-12-31		134404	ENG	8352154	DB00094	DRUGBANK	IN	DB00094	Urofollitropin	N
192	715710	715710	rasagiline	Drug	RxNorm	Ingredient	S	134748	2006-02-26	2099-12-31		134748	ENG	8355605	DB01367	DRUGBANK	IN	DB01367	Rasagiline	N
193	1716903	1716903	moxifloxacin	Drug	RxNorm	Ingredient	S	139462	1970-01-01	2099-12-31		139462	ENG	8403426	DB00218	DRUGBANK	IN	DB00218	Moxifloxacin	N
194	1518148	1518148	colesevelam	Drug	RxNorm	Ingredient	S	141626	1970-01-01	2099-12-31		141626	ENG	8445513	DB00930	DRUGBANK	IN	DB00930	Colesevelam	N
195	19016072	19016072	certoparin	Drug	RxNorm	Ingredient	S	152610	1970-01-01	2099-12-31		152610	ENG	8611115	DB09261	DRUGBANK	IN	DB09261	Certoparin	N
196	1151789	1151789	etanercept	Drug	RxNorm	Ingredient	S	214555	1970-01-01	2099-12-31		214555	ENG	8622888	DB00005	DRUGBANK	IN	DB00005	Etanercept	N
197	1189754	1189754	rofecoxib	Drug	RxNorm	Ingredient	S	232158	1970-01-01	2099-12-31		232158	ENG	8715297	DB00533	DRUGBANK	IN	DB00533	Rofecoxib	N
198	990499	990499	sodium phosphate, monobasic	Drug	RxNorm	Ingredient	S	235496	1970-01-01	2099-12-31		235496	ENG	10287924	DB09449	DRUGBANK	IN	DB09449	Sodium phosphate, monobasic	N
199	990499	990499	sodium phosphate, monobasic	Drug	RxNorm	Ingredient	S	235496	1970-01-01	2099-12-31		235496	ENG	10289199	DB14503	DRUGBANK	IN	DB14503	Sodium phosphate, monobasic, unspecified form	N
200	19055492	19055492	Capsicum oleoresin	Drug	RxNorm	Ingredient	S	235787	1970-01-01	2099-12-31		235787	ENG	9276101	DB11131	DRUGBANK	IN	DB11131	Capsicum oleoresin	N
201	1596977	1596977	insulin, regular, human	Drug	RxNorm	Ingredient	S	253182	1970-01-01	2099-12-31		253182	ENG	11445116	DB00030	DRUGBANK	IN	DB00030	Insulin human	N
202	1398499	1398499	hops extract	Drug	RxNorm	Ingredient	S	259266	1970-01-01	2099-12-31		259266	ENG	9275565	DB10687	DRUGBANK	IN	DB10687	Hops	N
203	1502826	1502826	nateglinide	Drug	RxNorm	Ingredient	S	274332	1970-01-01	2099-12-31		274332	ENG	8431004	DB00731	DRUGBANK	IN	DB00731	Nateglinide	N
204	1502905	1502905	insulin glargine	Drug	RxNorm	Ingredient	S	274783	1970-01-01	2099-12-31		274783	ENG	10785209	DB00047	DRUGBANK	IN	DB00047	Insulin glargine	N
205	1103552	1103552	almotriptan	Drug	RxNorm	Ingredient	S	279645	1970-01-01	2099-12-31		279645	ENG	8397249	DB00918	DRUGBANK	IN	DB00918	Almotriptan	N
206	1704139	1704139	posaconazole	Drug	RxNorm	Ingredient	S	282446	2006-12-17	2099-12-31		282446	ENG	8610226	DB01263	DRUGBANK	IN	DB01263	Posaconazole	N
207	904453	904453	esomeprazole	Drug	RxNorm	Ingredient	S	283742	1970-01-01	2099-12-31		283742	ENG	8540682	DB00736	DRUGBANK	IN	DB00736	Esomeprazole	N
208	19008361	19008361	tacalcitol	Drug	RxNorm	Ingredient	S	291204	1970-01-01	2099-12-31		291204	ENG	9718968	DB13689	DRUGBANK	IN	DB13689	Tacalcitol	N
209	1711246	1711246	entecavir	Drug	RxNorm	Ingredient	S	306266	2005-07-24	2099-12-31		306266	ENG	8461609	DB00442	DRUGBANK	IN	DB00442	Entecavir	N
210	1325363	1325363	erlotinib	Drug	RxNorm	Ingredient	S	337525	2005-07-24	2099-12-31		337525	ENG	8418542	DB00530	DRUGBANK	IN	DB00530	Erlotinib	N
211	19026972	19026972	lenalidomide	Drug	RxNorm	Ingredient	S	342369	2006-02-26	2099-12-31		342369	ENG	8524819	DB00480	DRUGBANK	IN	DB00480	Lenalidomide	N
212	1727223	1727223	atazanavir	Drug	RxNorm	Ingredient	S	343047	1970-01-01	2099-12-31		343047	ENG	8688011	DB01072	DRUGBANK	IN	DB01072	Atazanavir	N
213	40171288	40171288	tocilizumab	Drug	RxNorm	Ingredient	S	612865	2010-01-31	2099-12-31		612865	ENG	8493299	DB06273	DRUGBANK	IN	DB06273	Tocilizumab	N
214	786426	786426	rotigotine	Drug	RxNorm	Ingredient	S	616739	2007-07-29	2099-12-31		616739	ENG	8432037	DB05271	DRUGBANK	IN	DB05271	Rotigotine	N
215	1394023	1394023	nilotinib	Drug	RxNorm	Ingredient	S	662281	2007-12-30	2099-12-31		662281	ENG	8488877	DB04868	DRUGBANK	IN	DB04868	Nilotinib	N
216	19005046	19005046	pyridoxine	Drug	RxNorm	Ingredient	S	684879	2007-12-30	2099-12-31		684879	ENG	8324105	DB00165	DRUGBANK	IN	DB00165	Pyridoxine	N
217	19015768	19015768	methoxy polyethylene glycol-epoetin beta	Drug	RxNorm	Ingredient	S	729596	2008-01-27	2099-12-31		729596	ENG	8597747	DB09107	DRUGBANK	IN	DB09107	Methoxy polyethylene glycol-epoetin beta	N
218	19027958	19027958	fesoterodine	Drug	RxNorm	Ingredient	S	797195	2008-11-09	2099-12-31		797195	ENG	8336341	DB06702	DRUGBANK	IN	DB06702	Fesoterodine	N
219	529114	529114	L1 protein, human papillomavirus type 18 vaccine	Drug	RxNorm	Ingredient	S	798266	2008-06-29	2099-12-31		798266	ENG	9274986	DB10302	DRUGBANK	IN	DB10302	Human papillomavirus type 18 L1 capsid protein antigen	N
220	529411	529411	tetanus toxoid vaccine, inactivated	Drug	RxNorm	Ingredient	S	798306	2008-06-29	2099-12-31		798306	ENG	10825128	DB09876	DRUGBANK	IN	DB09876	Clostridium tetani	N
221	529411	529411	tetanus toxoid vaccine, inactivated	Drug	RxNorm	Ingredient	S	798306	2008-06-29	2099-12-31		798306	ENG	9275461	DB10583	DRUGBANK	IN	DB10583	Clostridium tetani toxoid antigen (formaldehyde inactivated)	N
222	530007	530007	Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine	Drug	RxNorm	Ingredient	S	798444	2008-06-29	2099-12-31		798444	ENG	11797070	DB10342	DRUGBANK	IN	DB10342	Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen	N
223	532274	532274	yellow fever virus strain 17D-204 live antigen	Drug	RxNorm	Ingredient	S	804187	2008-08-31	2099-12-31		804187	ENG	12540740	DB10805	DRUGBANK	IN	DB10805	Yellow fever vaccine	N
224	19032407	19032407	romiplostim	Drug	RxNorm	Ingredient	S	805452	2008-09-28	2099-12-31		805452	ENG	8629868	DB05332	DRUGBANK	IN	DB05332	Romiplostim	N
225	19048037	19048037	lumefantrine	Drug	RxNorm	Ingredient	S	847728	2009-05-03	2099-12-31		847728	ENG	8370059	DB06708	DRUGBANK	IN	DB06708	Lumefantrine	N
226	40170680	40170680	dalfampridine	Drug	RxNorm	Ingredient	S	897018	2010-01-31	2099-12-31		897018	ENG	8363943	DB06637	DRUGBANK	IN	DB06637	Dalfampridine	N
227	40230761	40230761	lurasidone	Drug	RxNorm	Ingredient	S	1040028	2010-12-05	2099-12-31		1040028	ENG	8391449	DB08815	DRUGBANK	IN	DB08815	Lurasidone	N
228	40239216	40239216	linagliptin	Drug	RxNorm	Ingredient	S	1100699	2011-06-05	2099-12-31		1100699	ENG	8428633	DB08882	DRUGBANK	IN	DB08882	Linagliptin	N
229	42709318	42709318	tocopherol	Drug	RxNorm	Ingredient	S	1236136	2012-05-07	2099-12-31		1236136	ENG	9276179	DB11251	DRUGBANK	IN	DB11251	Tocopherol	N
230	42709325	42709325	tafluprost	Drug	RxNorm	Ingredient	S	1244607	2012-05-07	2099-12-31		1244607	ENG	8451959	DB08819	DRUGBANK	IN	DB08819	Tafluprost	N
231	42800417	42800417	ammonia	Drug	RxNorm	Ingredient	S	1299884	2012-07-02	2099-12-31		1299884	ENG	9276095	DB11118	DRUGBANK	IN	DB11118	Ammonia	N
232	42900250	42900250	enzalutamide	Drug	RxNorm	Ingredient	S	1307298	2012-10-01	2099-12-31		1307298	ENG	8369104	DB08899	DRUGBANK	IN	DB08899	Enzalutamide	N
233	42900448	42900448	olive oil	Drug	RxNorm	Ingredient	S	1309250	2012-10-01	2099-12-31		1309250	ENG	8355139	DB09567	DRUGBANK	IN	DB09567	Olive oil	N
234	42904205	42904205	tofacitinib	Drug	RxNorm	Ingredient	S	1357536	2012-12-03	2099-12-31		1357536	ENG	8640642	DB08895	DRUGBANK	IN	DB08895	Tofacitinib	N
235	43014237	43014237	pomalidomide	Drug	RxNorm	Ingredient	S	1369713	2013-03-04	2099-12-31		1369713	ENG	8424148	DB08910	DRUGBANK	IN	DB08910	Pomalidomide	N
236	43013629	43013629	fennel extract	Drug	RxNorm	Ingredient	S	1370467	2013-03-04	2099-12-31		1370467	ENG	11820209	DB15615	DRUGBANK	IN	DB15615	Fennel	N
237	43525903	43525903	polihexanide	Drug	RxNorm	Ingredient	S	1373041	2013-04-01	2099-12-31		1373041	ENG	9245660	DB12277	DRUGBANK	IN	DB12277	Polihexanide	N
238	43526465	43526465	canagliflozin	Drug	RxNorm	Ingredient	S	1373458	2013-05-06	2099-12-31		1373458	ENG	8585148	DB08907	DRUGBANK	IN	DB08907	Canagliflozin	N
239	43526424	43526424	dimethyl fumarate	Drug	RxNorm	Ingredient	S	1373478	2013-05-06	2099-12-31		1373478	ENG	8284223	DB08908	DRUGBANK	IN	DB08908	Dimethyl fumarate	N
240	43532539	43532539	vilanterol	Drug	RxNorm	Ingredient	S	1424884	2013-07-01	2099-12-31		1424884	ENG	8511922	DB09082	DRUGBANK	IN	DB09082	Vilanterol	N
241	44507780	44507780	eslicarbazepine	Drug	RxNorm	Ingredient	S	1482502	2013-12-02	2099-12-31		1482502	ENG	10289300	DB14575	DRUGBANK	IN	DB14575	Eslicarbazepine	N
242	44784806	44784806	hypochlorite	Drug	RxNorm	Ingredient	S	1483317	2014-01-06	2099-12-31		1483317	ENG	9276096	DB11123	DRUGBANK	IN	DB11123	Hypochlorite	N
243	44816294	44816294	apremilast	Drug	RxNorm	Ingredient	S	1492727	2014-05-05	2099-12-31		1492727	ENG	8283930	DB05676	DRUGBANK	IN	DB05676	Apremilast	N
244	45776944	45776944	idelalisib	Drug	RxNorm	Ingredient	S	1544460	2014-12-01	2099-12-31		1544460	ENG	8312569	DB09054	DRUGBANK	IN	DB09054	Idelalisib	N
245	45775560	45775560	ethyl salicylate	Drug	RxNorm	Ingredient	S	1546423	2014-12-01	2099-12-31		1546423	ENG	11812647	DB15576	DRUGBANK	IN	DB15576	Ethyl salicylate	N
246	45775571	45775571	glycopyrronium	Drug	RxNorm	Ingredient	S	1546438	2014-12-01	2099-12-31		1546438	ENG	8402088	DB00986	DRUGBANK	IN	DB00986	Glycopyrronium	N
247	45774613	45774613	naloxegol	Drug	RxNorm	Ingredient	S	1551777	2014-12-01	2099-12-31		1551777	ENG	8409887	DB09049	DRUGBANK	IN	DB09049	Naloxegol	N
248	45775020	45775020	ledipasvir	Drug	RxNorm	Ingredient	S	1591922	2014-12-01	2099-12-31		1591922	ENG	8556859	DB09027	DRUGBANK	IN	DB09027	Ledipasvir	N
249	35606631	35606631	mepolizumab	Drug	RxNorm	Ingredient	S	1720597	2016-05-02	2099-12-31		1720597	ENG	8579321	DB06612	DRUGBANK	IN	DB06612	Mepolizumab	N
250	1139042	1139042	acetylcysteine	Drug	RxNorm	Ingredient	S	197	1970-01-01	2099-12-31		197	ENG	8596765	DB06151	DRUGBANK	IN	DB06151	Acetylcysteine	N
251	1309204	1309204	adenosine	Drug	RxNorm	Ingredient	S	296	1970-01-01	2099-12-31		296	ENG	8286132	DB00640	DRUGBANK	IN	DB00640	Adenosine	N
252	978236	978236	eflornithine	Drug	RxNorm	Ingredient	S	569	1970-01-01	2099-12-31		569	ENG	8446002	DB06243	DRUGBANK	IN	DB06243	Eflornithine	N
253	710062	710062	amitriptyline	Drug	RxNorm	Ingredient	S	704	1970-01-01	2099-12-31		704	ENG	8399162	DB00321	DRUGBANK	IN	DB00321	Amitriptyline	N
254	919204	919204	amylase	Drug	RxNorm	Ingredient	S	743	1970-01-01	2099-12-31		743	ENG	10267855	DB11065	DRUGBANK	IN	DB11065	Pancrelipase amylase	N
255	951237	951237	antazoline	Drug	RxNorm	Ingredient	S	865	1970-01-01	2099-12-31		865	ENG	8453035	DB08799	DRUGBANK	IN	DB08799	Antazoline	N
256	19006410	19006410	arginine	Drug	RxNorm	Ingredient	S	1091	1970-01-01	2099-12-31		1091	ENG	11797051	DB00125	DRUGBANK	IN	DB00125	Arginine	N
257	19006410	19006410	arginine	Drug	RxNorm	Ingredient	S	1091	1970-01-01	2099-12-31		1091	ENG	12782683	DB17289	DRUGBANK	IN	DB17289	L-arginine	N
258	1114771	1114771	auranofin	Drug	RxNorm	Ingredient	S	1227	1970-01-01	2099-12-31		1227	ENG	8666545	DB00995	DRUGBANK	IN	DB00995	Auranofin	N
259	915175	915175	bacitracin	Drug	RxNorm	Ingredient	S	1291	1970-01-01	2099-12-31		1291	ENG	8543179	DB00626	DRUGBANK	IN	DB00626	Bacitracin	N
260	19016463	19016463	benserazide	Drug	RxNorm	Ingredient	S	1374	1970-01-01	2099-12-31		1374	ENG	9246225	DB12783	DRUGBANK	IN	DB12783	Benserazide	N
261	918172	918172	benzoyl peroxide	Drug	RxNorm	Ingredient	S	1418	1970-01-01	2099-12-31		1418	ENG	8630145	DB09096	DRUGBANK	IN	DB09096	Benzoyl peroxide	N
262	19019620	19019620	benzydamine	Drug	RxNorm	Ingredient	S	1425	1970-01-01	2099-12-31		1425	ENG	8619206	DB09084	DRUGBANK	IN	DB09084	Benzydamine	N
263	924939	924939	bisacodyl	Drug	RxNorm	Ingredient	S	1596	1970-01-01	2099-12-31		1596	ENG	8315953	DB09020	DRUGBANK	IN	DB09020	Bisacodyl	N
264	19030353	19030353	bromazepam	Drug	RxNorm	Ingredient	S	1749	1970-01-01	2099-12-31		1749	ENG	8375866	DB01558	DRUGBANK	IN	DB01558	Bromazepam	N
265	19035704	19035704	calcium carbonate	Drug	RxNorm	Ingredient	S	1897	1970-01-01	2099-12-31		1897	ENG	11445168	DB06724	DRUGBANK	IN	DB06724	Calcium carbonate	N
266	19036781	19036781	calcium chloride	Drug	RxNorm	Ingredient	S	1901	1970-01-01	2099-12-31		1901	ENG	11819878	DB01164	DRUGBANK	IN	DB01164	Calcium chloride	N
267	19037401	19037401	calcium phosphate	Drug	RxNorm	Ingredient	S	1919	1970-01-01	2099-12-31		1919	ENG	9244974	DB11348	DRUGBANK	IN	DB11348	Calcium Phosphate	N
268	740275	740275	carbamazepine	Drug	RxNorm	Ingredient	S	2002	1970-01-01	2099-12-31		2002	ENG	8303969	DB00564	DRUGBANK	IN	DB00564	Carbamazepine	N
269	740560	740560	carbidopa	Drug	RxNorm	Ingredient	S	2019	1970-01-01	2099-12-31		2019	ENG	8607307	DB00190	DRUGBANK	IN	DB00190	Carbidopa	N
270	950933	950933	castor oil	Drug	RxNorm	Ingredient	S	2129	1970-01-01	2099-12-31		2129	ENG	9276093	DB11113	DRUGBANK	IN	DB11113	Castor oil	N
271	1768849	1768849	cefaclor	Drug	RxNorm	Ingredient	S	2176	1970-01-01	2099-12-31		2176	ENG	8663729	DB00833	DRUGBANK	IN	DB00833	Cefaclor	N
272	1778162	1778162	cefuroxime	Drug	RxNorm	Ingredient	S	2194	1970-01-01	2099-12-31		2194	ENG	8644924	DB01112	DRUGBANK	IN	DB01112	Cefuroxime	N
273	990678	990678	chlordiazepoxide	Drug	RxNorm	Ingredient	S	2356	1970-01-01	2099-12-31		2356	ENG	8314162	DB00475	DRUGBANK	IN	DB00475	Chlordiazepoxide	N
274	1792429	1792429	proguanil	Drug	RxNorm	Ingredient	S	2382	1970-01-01	2099-12-31		2382	ENG	8361330	DB01131	DRUGBANK	IN	DB01131	Proguanil	N
275	997276	997276	cimetidine	Drug	RxNorm	Ingredient	S	2541	1970-01-01	2099-12-31		2541	ENG	8571473	DB00501	DRUGBANK	IN	DB00501	Cimetidine	N
276	798834	798834	clomipramine	Drug	RxNorm	Ingredient	S	2597	1970-01-01	2099-12-31		2597	ENG	8549405	DB01242	DRUGBANK	IN	DB01242	Clomipramine	N
277	798874	798874	clonazepam	Drug	RxNorm	Ingredient	S	2598	1970-01-01	2099-12-31		2598	ENG	8397774	DB01068	DRUGBANK	IN	DB01068	Clonazepam	N
278	901845	901845	colistin	Drug	RxNorm	Ingredient	S	2709	1970-01-01	2099-12-31		2709	ENG	8283243	DB00803	DRUGBANK	IN	DB00803	Colistin	N
279	19071128	19071128	copper	Drug	RxNorm	Ingredient	S	2837	1970-01-01	2099-12-31		2837	ENG	8501980	DB09130	DRUGBANK	IN	DB09130	Copper	N
280	1310317	1310317	cyclophosphamide	Drug	RxNorm	Ingredient	S	3002	1970-01-01	2099-12-31		3002	ENG	8639510	DB00531	DRUGBANK	IN	DB00531	Cyclophosphamide	N
281	1711947	1711947	deferoxamine	Drug	RxNorm	Ingredient	S	3131	1970-01-01	2099-12-31		3131	ENG	8461456	DB00746	DRUGBANK	IN	DB00746	Deferoxamine	N
282	19016063	19016063	dequalinium	Drug	RxNorm	Ingredient	S	3226	1970-01-01	2099-12-31		3226	ENG	9183172	DB04209	DRUGBANK	IN	DB04209	Dequalinium	N
283	716968	716968	desipramine	Drug	RxNorm	Ingredient	S	3247	1970-01-01	2099-12-31		3247	ENG	8403845	DB01151	DRUGBANK	IN	DB01151	Desipramine	N
284	719057	719057	dexfenfluramine	Drug	RxNorm	Ingredient	S	3268	1970-01-01	2099-12-31		3268	ENG	8496902	DB01191	DRUGBANK	IN	DB01191	Dexfenfluramine	N
285	719311	719311	dextroamphetamine	Drug	RxNorm	Ingredient	S	3288	1970-01-01	2099-12-31		3288	ENG	8319323	DB01576	DRUGBANK	IN	DB01576	Dextroamphetamine	N
286	1523280	1523280	diazoxide	Drug	RxNorm	Ingredient	S	3327	1970-01-01	2099-12-31		3327	ENG	8629202	DB01119	DRUGBANK	IN	DB01119	Diazoxide	N
287	1326303	1326303	digoxin	Drug	RxNorm	Ingredient	S	3407	1970-01-01	2099-12-31		3407	ENG	8446004	DB00390	DRUGBANK	IN	DB00390	Digoxin	N
288	1129625	1129625	diphenhydramine	Drug	RxNorm	Ingredient	S	3498	1970-01-01	2099-12-31		3498	ENG	8350675	DB01075	DRUGBANK	IN	DB01075	Diphenhydramine	N
289	735850	735850	disulfiram	Drug	RxNorm	Ingredient	S	3554	1970-01-01	2099-12-31		3554	ENG	8366498	DB00822	DRUGBANK	IN	DB00822	Disulfiram	N
290	19040060	19040060	dydrogesterone	Drug	RxNorm	Ingredient	S	3706	1970-01-01	2099-12-31		3706	ENG	8384430	DB00378	DRUGBANK	IN	DB00378	Dydrogesterone	N
291	1341927	1341927	enalapril	Drug	RxNorm	Ingredient	S	3827	1970-01-01	2099-12-31		3827	ENG	8454935	DB00584	DRUGBANK	IN	DB00584	Enalapril	N
292	1345205	1345205	ergonovine	Drug	RxNorm	Ingredient	S	4021	1970-01-01	2099-12-31		4021	ENG	10786323	DB01253	DRUGBANK	IN	DB01253	Ergometrine	N
293	1549080	1549080	estrogens, conjugated (USP)	Drug	RxNorm	Ingredient	S	4099	1970-01-01	2099-12-31		4099	ENG	9193788	DB00286	DRUGBANK	IN	DB00286	Conjugated estrogens	N
294	750119	750119	ethosuximide	Drug	RxNorm	Ingredient	S	4135	1970-01-01	2099-12-31		4135	ENG	8440586	DB00593	DRUGBANK	IN	DB00593	Ethosuximide	N
295	950316	950316	ethyl chloride	Drug	RxNorm	Ingredient	S	4141	1970-01-01	2099-12-31		4141	ENG	9704439	DB13259	DRUGBANK	IN	DB13259	Ethyl chloride	N
