A_drug_concept_id	A_atc_codes	A_drug_concept_name	B_drug_concept_id	B_atc_codes	B_drug_concept_name	people_count	avg_switch_interval
46275719	()	Unknown	46275719	()	Unknown	1	31.0
46276417	()	Unknown	46276417	()	Unknown	1	36.0
46275993	()	Unknown	46275993	()	Unknown	1	97.0
44507780	('N03AF04',)	eslicarbazepine	44507780	('N03AF04',)	eslicarbazepine	1	34.0
42899436	()	Unknown	42899436	()	Unknown	1	36.0
42899155	()	Unknown	42899155	()	Unknown	1	39.0
42800027	('J07BK01',)	varicella-zoster virus vaccine live (Oka-Merck) strain	42800027	('J07BK01',)	varicella-zoster virus vaccine live (Oka-Merck) strain	1	227.0
42904153	()	Unknown	42904153	()	Unknown	1	55.0
43012386	()	Unknown	43012386	()	Unknown	1	111.16666666666667
43012413	()	Unknown	43012413	()	Unknown	1	111.16666666666667
42900035	()	Unknown	42900035	()	Unknown	1	36.0
42903504	()	Unknown	42903504	()	Unknown	1	40.0
42900435	()	Unknown	42900435	()	Unknown	1	55.0
19052447	()	Unknown	19052447	()	Unknown	1	67.0
19036797	('C03XA01',)	tolvaptan	19036797	('C03XA01',)	tolvaptan	1	46.0
19037560	('D01AC10',)	bifonazole	19037560	('D01AC10',)	bifonazole	1	50.0
19035577	()	Unknown	19035577	()	Unknown	1	41.0
19083285	('J05AX05',)	inosine pranobex	19083285	('J05AX05',)	inosine pranobex	1	45.0
19080512	('N01BB08',)	articaine	19080512	('N01BB08',)	articaine	1	272.0
19082660	()	Unknown	19082660	()	Unknown	1	36.0
19090180	()	Unknown	19090180	()	Unknown	1	34.0
19092290	('M03BB02',)	chlormezanone	19092290	('M03BB02',)	chlormezanone	1	33.5
19091804	()	Unknown	19091804	()	Unknown	1	77.5
19061374	()	Unknown	19061374	()	Unknown	1	32.0
19060995	()	Unknown	19060995	()	Unknown	1	39.57142857142857
19059522	('G03XA02',)	gestrinone	19059522	('G03XA02',)	gestrinone	1	188.0
19056300	()	Unknown	19056300	()	Unknown	1	205.0
19078126	()	Unknown	19078126	()	Unknown	1	47.0
19063951	()	Unknown	19063951	()	Unknown	1	31.0
956653	('J01XX01', 'S02AA17')	fosfomycin	956653	('J01XX01', 'S02AA17')	fosfomycin	1	41.0
939863	()	Unknown	939863	()	Unknown	1	61.0
1106647	()	Unknown	1106647	()	Unknown	1	54.0
1036094	('A01AA04',)	stannous fluoride	1036094	('A01AA04',)	stannous fluoride	1	129.0
1119510	('R05DA09',)	dextromethorphan	1119510	('R05DA09',)	dextromethorphan	1	85.0
1125443	('R05CB13',)	dornase alfa	1125443	('R05CB13',)	dornase alfa	1	61.0
996625	('S01JA01',)	fluorescein	996625	('S01JA01',)	fluorescein	1	259.0
722424	('L03AB07',)	interferon beta-1a	722424	('L03AB07',)	interferon beta-1a	1	167.0
529713	()	Unknown	529713	()	Unknown	1	130.0
532272	()	Unknown	532272	()	Unknown	1	130.0
523212	()	Unknown	523212	()	Unknown	1	130.0
529114	()	Unknown	529114	()	Unknown	1	118.0
529116	()	Unknown	529116	()	Unknown	1	118.0
529112	()	Unknown	529112	()	Unknown	1	118.0
529076	()	Unknown	529076	()	Unknown	1	118.0
529118	()	Unknown	529118	()	Unknown	1	34.0
719174	('N04AC01',)	benztropine	719174	('N04AC01',)	benztropine	1	169.0
912362	('B05XA04', 'G04BA01')	ammonium chloride	912362	('B05XA04', 'G04BA01')	ammonium chloride	1	54.0
905531	('S01ED04',)	metipranolol	905531	('S01ED04',)	metipranolol	1	63.84615384615385
1710446	('J04AB01',)	cycloserine	1710446	('J04AB01',)	cycloserine	1	38.166666666666664
1636145	('A14AA02',)	stanozolol	1636145	('A14AA02',)	stanozolol	1	62.0
1598658	('C10AB01',)	clofibrate	1598658	('C10AB01',)	clofibrate	1	109.0
1761033	()	Unknown	1761033	()	Unknown	1	38.0
1736887	('J01XX08',)	linezolid	1736887	('J01XX08',)	linezolid	1	80.0
1729323	()	Unknown	1729323	()	Unknown	1	44.9
1724827	('J05AF03',)	zalcitabine	1724827	('J05AF03',)	zalcitabine	1	56.54545454545455
1521987	('H05AA02',)	teriparatide	1521987	('H05AA02',)	teriparatide	1	41.0
1524674	('M05BA08',)	zoledronic acid	1524674	('M05BA08',)	zoledronic acid	1	335.0
1536743	('H01CC01',)	ganirelix	1536743	('H01CC01',)	ganirelix	1	57.0
1553610	('A16AA01',)	levocarnitine	1553610	('A16AA01',)	levocarnitine	1	34.0
19011438	()	Unknown	19011438	()	Unknown	1	107.8
19011951	('C02CC04',)	debrisoquin	19011951	('C02CC04',)	debrisoquin	1	50.666666666666664
19009877	()	Unknown	19009877	()	Unknown	1	90.0
19009145	('R06AD07',)	mequitazine	19009145	('R06AD07',)	mequitazine	1	112.5
19018255	()	Unknown	19018255	()	Unknown	1	54.0
19015768	('B03XA03',)	methoxy polyethylene glycol-epoetin beta	19015768	('B03XA03',)	methoxy polyethylene glycol-epoetin beta	1	35.0
2100506	()	Unknown	2100506	()	Unknown	1	112.0
19000556	('C03BA05',)	mefruside	19000556	('C03BA05',)	mefruside	1	86.5
19007422	('C04AX10', 'G04BE06')	moxisylyte	19007422	('C04AX10', 'G04BE06')	moxisylyte	1	72.1
19006586	('N03AF03',)	rufinamide	19006586	('N03AF03',)	rufinamide	1	49.0
19008864	()	Unknown	19008864	()	Unknown	1	40.6
19007803	('N07BC04',)	lofexidine	19007803	('N07BC04',)	lofexidine	1	36.0
19004969	('A16AX12',)	trientine	19004969	('A16AX12',)	trientine	1	33.666666666666664
19004283	()	Unknown	19004283	()	Unknown	1	41.0
1304107	('L01EA01',)	imatinib	1304107	('L01EA01',)	imatinib	1	85.0
1300751	()	Unknown	1300751	()	Unknown	1	47.0
1314865	('L01BC07',)	azacitidine	1314865	('L01BC07',)	azacitidine	1	57.0
1133993	('R06AX09',)	azatadine	1133993	('R06AX09',)	azatadine	1	32.0
1159811	('D04AA02', 'R06AC01')	pyrilamine	1159811	('D04AA02', 'R06AC01')	pyrilamine	1	51.0
1380472	()	Unknown	1380472	()	Unknown	1	42.0
1380068	('L03AB05',)	interferon alfa-2b	1380068	('L03AB05',)	interferon alfa-2b	1	58.166666666666664
1389464	('P02CE01',)	levamisole	1389464	('P02CE01',)	levamisole	1	88.0
1506602	('G03BA02', 'G03EK01')	methyltestosterone	1506602	('G03BA02', 'G03EK01')	methyltestosterone	1	83.0
